,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,group
134,25.99,2.0445870147911847,3.2563560233767626,3.849832940967684,-1.988927475328403,-4.974986085520597,0.34912537869537763,-3.703908566017048,1.3299020505204404,1.1727547718750235,-2.5576384896460995,4.15363321445757,-3.2974483946905075,-4.174537827412664,3.6080453822139686,1.3938473793270625,3.77509022043622,-1.5195882689457554,1.4141075581201494,4.088527091012989,0
135,36.73,2.0237687903589983,2.4276279796793427,4.5031365667386085,-3.42846256928938,-6.098880120944389,-0.030899842987190326,-2.0895512006220973,2.0786066100814957,1.136594446868335,-1.8607169831526702,2.4412701137418398,-9.965784284662087,-3.326975819152765,3.5866166309370198,1.665483950066584,5.091410938083048,-1.9208770335136538,-1.0641624350140828,4.234305048938179,0
136,1.45,2.0772222697719713,1.2732069576388545,4.599943921775104,-0.3485432604691963,-4.462477698757599,-5.083296073181052,-1.1930822929313591,1.545521717743736,0.9417821379681117,-1.1560726800985253,1.374951478171733,-2.867794986542063,-5.205116498765152,2.8257124042467865,1.8796859739543907,3.9224097281571075,-0.41040168820505196,0.8102406864868896,3.5037451600368033,1
137,66.59,1.9328795166377821,3.0688695388252922,3.7365710157301386,-2.96873431499172,-4.442557587258354,-0.4430229782476496,-3.4234902243342975,3.000055690381899,1.8859686380316865,-2.8246619800023014,2.826980256473133,-3.8372294016650317,-0.3369570523359041,4.004573515467319,2.2073931692153015,7.813750930845689,-0.373011269160712,-1.7208961147408415,4.617228335414603,0
138,44.38,2.312826470307908,1.9763314884334415,4.114337307960182,-3.4356223439934777,-9.965784284662087,0.22974264494495447,-2.616023459262827,3.6355655416857124,1.290450180289735,-2.114037972128139,3.737348533002279,-9.965784284662087,-2.52750762507161,3.3847527199406353,1.3068566850820438,4.81082736164929,-1.229760889717493,-1.6258607135754841,3.3043147215345954,0
139,9.0,2.3615526598139636,2.301762837006694,2.4663784156121955,-1.9369984658912536,-7.182308858352699,-0.2316583497695699,-3.358624008969395,-0.4891097997727194,0.9391363710007042,-3.375799369136016,2.6639867139515085,-2.6677705038517927,-5.264432539133829,2.9603837537417577,0.8084527927194385,5.083470809567096,-0.22517731335784472,-1.185813634674787,3.605812256492267,1
140,4.37,2.664110045001581,1.7452235172419246,3.984655273658288,-2.847227239403057,-6.337138382439566,-0.7430853033629286,-9.965784284662087,2.369429789891997,1.1065170214615307,-1.7441775372282706,2.668434236663379,-5.3666619389693855,-1.9162594925248784,2.932524651099889,1.2155187866236423,5.014191025849538,-1.121761648644221,-2.5460472766218087,3.824665773166462,1
141,2.43,2.606221360604828,1.64027354632239,4.899166297547807,-0.7434384146738311,-5.940059518215718,-0.40119173562017074,-2.7236536306838084,2.679358153537624,1.209079784271846,-2.122783791165135,3.6418868275815846,-4.126735007652266,-2.878632496384681,2.4910077711872534,1.7048431315493822,5.350644892499349,-1.4306830406768016,-3.0263972192585027,4.739811609671674,1
142,72.24,1.4176965293094521,2.458228731427492,3.9739777476104376,-2.4561155073208774,-6.512057395460109,0.5579231242113247,-0.5253709615010026,4.747757594601229,0.8553099594088739,-1.1595545117273922,3.7159406625016915,-4.010417461923342,-3.16239437627261,3.117641387243429,2.002905420940094,4.321777812460769,0.06361841323257883,-4.270296924098039,3.954681875231536,0
143,221.16,1.7303197359972393,3.397902089181357,2.3397225711183163,-2.522358772723792,-3.745523820789958,-0.7434712537961878,-4.50402639843427,1.335428782566914,1.4498714984426382,-1.726588972289898,2.964180588071815,-2.5326748796813066,-0.9155490295363095,2.144324021010209,1.7836435147587568,3.101348834763921,-1.9698050042427266,-3.7161234551586495,3.5111917443739094,0
144,19.12,1.9029581945548844,1.360094917525368,5.288021182634575,-2.1853655488990578,-7.063885617154889,-1.226660318911022,-1.6463991981847708,3.2963909319381925,1.556340249701597,-1.7787953448820857,4.7901632868728985,-3.318438182127709,-1.3065852357975198,3.3677438117214678,1.9598430141182785,4.324563521428903,0.027642420424496654,-2.21224133226087,4.271407833022872,1
145,13.4,2.449733680701076,1.4032981675578595,4.64730073905512,-2.271098855428967,-3.110853573461547,0.10205558030705614,-1.1115018111461896,0.6277236526664794,1.6589585869110988,-2.1883958455619132,3.2456684710453825,-4.666384720171299,-5.1788005145908285,2.8580579342550734,1.6697784321501115,4.853643148290182,-1.843220609090116,-3.336723072532097,4.555455010919232,1
146,123.49,2.380902402501002,1.8318266612243204,4.588192416987829,-1.7269994514544802,-4.401615798679918,-0.5504100780903785,-1.8071940605419081,3.0081411798009396,1.072895751010655,-1.5258855158254292,3.8754975104462135,-3.0670525808749116,-4.113060574197765,2.7496537992368837,1.7402492013036606,6.17231056419255,-0.3312259235533671,-2.3080143518112464,4.300422513777549,0
147,19.81,1.6879049826790549,2.181281032004954,4.156648309473328,-2.4713032218226445,-4.323633199875943,0.8720559511476131,-2.859624876344244,5.40723351190705,2.2651706502860804,-1.5835981979790177,4.527249455743934,-3.0143413888435924,-4.4853722375428,3.064594740631485,2.909782759793672,8.72814321407289,-0.820485797036258,-2.664748064894113,4.5627556799709605,1
148,37.68,2.4194623596571394,1.767837645060092,5.003547562503021,-1.042388309906632,-8.291283149662831,-1.3912872121158715,-9.965784284662087,3.367792980197338,2.087142276836685,-4.098799882260383,3.311075112423635,-4.596897963404297,-4.308773359988526,2.7478522050306378,0.8274312332722709,3.956967451272016,-2.6425851737240698,-1.1351733609077668,3.9208458138645947,0
149,5.62,1.545689281847917,2.282569209125786,3.8272101303556796,-2.8238490270033134,-6.532147238166342,0.3343305352997258,-3.040156007062531,0.12081146361368995,1.7235540107657332,-2.440088005512823,4.376132504084324,-2.4630411743584513,-4.0902453287685185,3.3072821006197195,1.8199287910187039,6.956410216230312,-4.051244803471708,-2.9309755504762154,2.9512063608804406,1
150,8.44,2.6097861792169637,2.848901573602333,4.833098963912805,-2.3773555776149022,-9.965784284662087,1.5476854285646215,-3.9286285356572597,2.6546045474474584,2.0239867215541305,-3.650331148343043,3.527892080180303,-2.6238263291972204,-4.967853757624964,3.6477727704601883,1.114137741953774,4.487149658738856,-1.3853209505925659,-0.9237046747899008,4.225659908298427,1
151,13.86,2.0812770929096467,3.2362190941820943,4.299639143916656,-2.757478255451974,-4.69314137955338,-0.585841301538153,-0.3434037015876932,4.262495463286901,1.5025688420554386,-0.5336924313274707,5.08377291694723,-3.421069517399687,-4.147922903951864,2.638196664110954,2.4052975672001122,5.692132658396068,-1.4520362335704597,-3.056833671361407,3.8594972391633235,1
152,13.9,2.9223186170436586,2.875644107619187,5.294306933852047,-3.0767949790549824,-4.436168371886754,0.5703793396698005,-2.4247548814196316,6.167414573798697,1.8769051543012711,-1.8232736779683099,6.215802364454627,-4.975281512780036,-3.739119842956039,2.4496637620274773,1.1557918979462896,4.178695730968085,-1.0378102229945367,0.5275554828628891,4.002975563762554,1
153,14.26,2.6149382274062605,2.231246873450583,5.343196647369828,-3.3835957945910473,-4.925575680734926,0.26481103249648535,-3.144458549165471,3.85948145851828,1.217875744350683,-0.9653562348719892,3.1903554283877513,-4.135596934501658,-2.8875859353759505,2.639655137992901,1.969164975178152,4.145769836298823,-1.0077341827323425,3.7542843489260993,4.147780543525071,1
154,20.27,2.3213834422710535,4.017912105376583,2.0554706547731234,-5.008206429915263,-5.20979301317231,-0.24110911456157852,-2.000799515592089,5.073942887873335,0.7471792977283883,-1.3581060834573087,2.86041101757927,-2.8077110937396577,-6.041622297326016,2.92938557185818,1.5336040852559465,4.361993092652671,-0.08081652441819231,-4.0581641196510425,4.4134171171094145,1
155,44.91,2.1551466252487326,2.374920266267378,4.584915729641256,-2.881057836409143,-5.058069256981341,-2.415718343517674,-1.7044500088601133,2.998176930131646,1.689461327772531,-1.335844512902785,6.134502998745103,-5.242358325424569,-4.387954518166722,2.9880422462013745,2.5197989610584024,4.290075494932825,-0.9223584200134355,-2.6658713607723326,3.5884351872241678,0
156,17.44,2.982403470481277,2.1594488042549953,4.517583565190122,-2.5184631828689166,-5.599317626297344,0.6456924059266468,-0.6700194556570971,3.4328369997350676,1.470982168552111,-2.1771206404245587,3.522664733741891,-3.7718592566730815,-4.974588153064688,3.230886413255586,1.8402068515673864,5.087676542561174,-0.9338567710560399,-2.632243369383157,4.317046723672002,1
157,4.4,2.319860627083121,1.692000278507203,5.317258852851931,-2.5448903429185545,-4.318028477763727,0.19329056423179083,-1.7922956428708658,4.948611550134472,2.412722951857852,-1.3415098061816155,3.779141578471096,-3.301487895566487,-3.261395678464067,3.0140453063709836,2.297689531910884,7.791767284102475,-1.4381656776472396,-0.8804100174888856,3.635878509221966,1
158,19.94,3.4409051295486743,2.692249258805358,4.347974035352197,-3.3209238258787703,-6.979022470787527,-1.0946534339671874,-0.9656026483928222,2.4887929093850505,1.3666062541493496,-0.6541974104303118,3.3014147100864033,-3.5404090064154876,-3.598757661848711,2.7573107952650173,1.4201187465031748,3.874067752076479,1.0090035758976006,-0.5793729982247765,3.7933822373093653,1
159,1.08,2.466903085190126,3.14246372714393,4.447860495350286,-2.076847348335702,-2.297021758868211,0.6098117552785527,-0.9541665085728145,2.0749868638798485,1.1625114107222863,-0.9714871216677483,2.6645201658864,-9.965784284662087,-3.6480842513526017,3.355951788304426,1.96615150534456,5.261290014886054,0.48021118445974437,-2.2673707298911356,4.276473991469887,1
160,13.44,2.4269156245828225,3.839538182501205,4.3818866474628315,-3.165585862484213,-4.321720368546246,0.2083693345536699,-3.6197252461181435,4.321553400888588,1.469326977536514,-1.95743253847966,3.455326100016489,-2.9300009249474104,-4.850925934521924,3.269451572681114,1.6026726815018977,3.284549020984751,-1.335287373775319,-2.7425360470208253,3.913771206673977,1
161,0.62,2.024823268284312,1.9181341840869108,4.28973570930725,-0.9440848932236282,-5.610854674499828,-0.5057226536726159,-3.0509494508187136,1.7972662061406761,1.2622771388237795,-1.8685812917452447,0.3704005767117507,-9.965784284662087,-7.43645316313959,2.6930967293662973,1.3510829709359868,7.6389111461916865,-1.083186464021911,-2.8877383748933507,3.6661119425798003,1
162,12.22,2.3985059071288632,1.1438349188728247,4.631229548128985,-2.397863198131523,-4.960954681122943,-4.8653736954970945,-9.965784284662087,0.5805179241665831,2.1949650564858496,-1.7773316150589737,3.37509245668083,0.753486503697671,-4.771981789227864,3.082281112974282,2.4012068630289867,2.796558648343145,-1.6681522496631354,-1.5352141141160422,4.790215476194958,1
163,52.56,2.1358104288327686,1.005852354113944,4.625102117284248,-2.210341852343214,-6.875052409309822,0.436745312418099,-3.4194865304882387,2.3506228228020674,1.7513864131953316,-4.127363616637117,4.036522594485952,-9.965784284662087,-3.741570502002116,3.1130997790420447,1.5901186970042243,7.106835664421527,-2.862801230978074,-2.4030326697466755,3.675509340441044,0
164,9.26,1.3001711062549253,3.168681710890164,4.713392858593581,-1.9584768437066937,-6.762029596416588,-1.153591708749181,-3.2933836588425787,2.3720320504926757,1.4957009787657793,-3.4248518311677367,2.386288306295816,-2.3043619078748034,-2.857560620832213,2.949788267596312,2.2371121870121478,3.913503069931871,-1.74109506495403,-2.5674797103998728,4.232876776103237,1
165,74.28,2.386677214426826,2.5704053243307814,3.5895165182993853,-1.6198195083413958,-5.481369344205894,-0.8314741944324855,-2.9161897290156964,4.416721916155477,0.7595216348520558,-1.525279483682937,2.894458614825808,-2.9200681698724695,-3.192557465017347,3.431777534454266,1.5629431720691713,5.257376231168635,-0.7256317987436206,-3.0901328841816067,4.579182200918261,0
166,14.72,2.045906504280131,2.7457844999088827,4.032669070185214,-2.022425200328448,-5.2443565894098985,0.08520687570089698,-1.8969330529590165,4.645785304496514,1.3476193673030568,-1.500545031220891,3.6605695093605224,-5.427712215866102,-4.773268936572795,3.444997163321305,2.474274162424047,4.9766931547959725,-0.18699774437664182,-1.2668351663693165,4.498789928759807,1
167,2.04,2.656638007527896,1.1244964025084194,4.469967487706387,-0.9256650381395725,-9.965784284662087,-9.965784284662087,-2.6999117082266446,3.380869167278789,2.437369284459615,-3.092821100056711,3.3570789073676384,-9.965784284662087,0.674334792053339,3.5397701366436523,1.2703520365095433,5.285482094325171,-2.1412660165233395,-4.271567122339506,4.359864532336345,1
168,2.6,2.2561399223181624,1.957021446968734,5.58034926916354,-2.5334721322638414,-3.97175836013436,0.3963053896011609,-0.9191471825770345,3.911826500707776,2.283335569030542,-1.382150074130934,4.3937648706182735,-1.9203148345203318,-2.617500798132633,4.634939745552369,2.2190714885935456,4.8376406727777415,-1.4716764772698463,-1.7161041663097425,4.456262355805391,1
169,29.99,2.7362310217995,2.258301531477415,5.290547478749937,-1.6826886446987812,-4.979171714110571,-3.4954574879157474,-1.5708586134051774,2.400809717120877,2.3729913621250334,-2.9597491421537265,2.415946305912328,-2.7618851519318315,-1.4641976976131692,4.190832089938001,1.8778530524771928,2.506627874782109,-2.00766589973577,-0.8591382606755232,4.887852481956493,0
170,27.23,2.0112094679904846,2.6337386326667045,4.2254338514840954,-3.5932374342155873,-5.757252938024247,-0.8294684257491439,-1.7270817301056676,4.8432095102504835,0.5326516224812946,-3.653778991854205,3.0151303026056886,-5.4773797640444295,1.2871560322415792,2.0154832592967575,1.1484191754375073,4.082879296602394,-1.3888035571103194,0.3020151016290916,4.319033975187258,0
171,27.07,2.476225467598072,0.34581626266461307,4.191331891571872,-2.5066945194232093,-3.9860735570777015,-0.2506380941130124,-2.642929727583906,0.20172931449374507,2.292751778673025,-0.8311413259588951,4.402639734863119,-1.5142465485955694,-5.390087643400378,4.083172201316192,2.0487338782077336,6.483852443845432,-0.5356633082380362,-3.3792689761134693,4.378428775208135,0
172,14.29,2.17112752412634,1.6213956275480672,5.4122068712400475,-2.4656357209699933,-5.190980804712977,-0.47168971394306114,-1.0365597081265647,4.52602356033329,1.107367394069078,-0.6960834533128043,2.6347620037355406,-2.810878503468988,-0.7700966247433959,2.501452765659351,1.7295901874028081,3.519803875922333,0.5231539064971227,-2.277124846704674,3.603599619837377,1
173,26.54,1.4994664033041925,2.8204352879504384,4.872707607302984,-1.092869562534688,1.2174808180488301,0.975108424662524,1.7874734819938938,5.023917072220491,3.593306983466069,2.050993857537457,5.822637795973712,-2.1738022715612977,-1.3875998247119652,4.674723381221617,4.467322650108705,5.353269916250298,0.9385471870957829,-0.6940807303307759,3.7120436925158895,0
174,20.57,1.8410134398292317,2.2456995448589976,4.727767373716179,-2.704304501333232,-6.07894589397122,2.0117413224688625,-1.9691190720149863,2.520459313602831,1.4165454384727858,-2.8079650881164326,3.1502930899358708,-5.496979823293543,-5.34062842118447,2.837758181009574,1.0931950493767613,4.7876223104628135,-0.9951907203571164,-0.6560004692564717,4.448937064098006,1
175,17.71,2.105593088264352,2.192961429138953,4.866024710408787,-1.7315265617000701,-6.802298312129722,0.722585069311507,-1.5412867897313656,3.1598337979816775,1.786190793936641,-1.1605218322348783,3.5500504442046137,-3.0230513632656466,-3.4004892728276688,2.41332805886584,1.3015259258702252,5.734342776519861,-1.3723975182482107,-2.263863301747041,3.0674288321470686,1
176,20.27,2.850684304543498,2.5751082329472705,4.569984057488031,-2.2102245664581894,-3.921534666942858,-1.0161208527854282,-1.456917409959549,1.4144259054533195,0.7656653388592652,-0.14146140466424018,4.073256992776876,-1.7817502793571602,-1.4725262619026442,3.4332262842855013,1.4302843110397978,0.49071104498886203,-0.10411089774224624,3.7670978220598377,5.1589892976301,1
177,19.88,2.1329817360932752,2.1467451660700454,3.9328560502588954,-2.209920755929,-6.186664211655227,0.4548812105635543,-1.5015752162455946,2.1757648669117313,0.41888622383169966,-2.2988060350697053,1.3815393695159277,-3.082265658324742,-3.605404453502123,2.889952675520677,1.0547224173720062,0.958912997414274,-0.17369152833015108,2.5156335977455897,4.00980464708333,1
178,18.13,1.6709514681228885,1.3844660833823885,4.53462573328708,-3.1502285958937986,-4.7908259662128065,0.22265978399446593,-2.786117766053036,2.8466512255959966,1.7275897049833107,-1.7018418061156986,4.022283514551412,-2.377457938394824,-4.9826357334299365,2.029489308738793,2.0710109636278826,5.240699297213513,-2.0763314017607173,-2.8733798919159734,2.997189190397289,1
179,12.32,3.737954243267998,1.2317925845037594,3.3157426669860066,-0.5885957478606412,-4.85777730133668,-3.3941121739548454,-4.252285169138287,-0.6799103372938788,1.9328328060367128,-2.666720625294243,-1.0596038414063753,-9.965784284662087,-5.071271675958824,3.1570481425718264,1.8887055335742762,8.544420721967704,-0.71600105399221,5.244161743560597,4.295386466883508,1
180,60.12,2.2335402564176303,2.708562741352881,3.605942360391832,-3.5105856275030702,-9.965784284662087,-2.100654499300303,-2.8601122023003995,1.8806388128249558,1.1364313686494198,-9.965784284662087,1.9540326706165343,-9.965784284662087,-4.319523373180308,2.8381336669510886,0.687789898453538,4.316242456342139,-9.965784284662087,-1.209744529307984,4.442082988959924,0
181,11.6,1.52686160914678,2.175362110705991,3.8944585681959953,-1.450436988011862,-5.150179957662332,-4.486129359996598,-2.5735457843727807,0.37623392200613276,0.9095566156303185,-2.4177548774540045,-0.3806058239371726,-3.1580938346351544,-4.96200528385432,3.208783973325732,1.0910123988088074,3.5161319420466954,-0.2817670156911455,-4.269972399161072,2.1259511479058517,1
182,29.89,1.3351450215510465,2.9414902199785384,2.9863178610508982,-2.501916163283919,-5.158300601403412,0.14647956177980417,-2.581916018404362,4.38840037437164,1.7174670095664666,-1.3976772669421345,4.250254299551077,-4.56004818425557,-1.06555247577283,3.1368241013379823,2.437869271716402,7.672499330888769,-0.44198434776253914,-3.3587361650153564,2.426932522651609,0
183,108.57,2.2106625293960254,3.695921735667803,4.714119018476855,-2.872240288321981,-3.9973318473430712,0.3898817047049637,-0.29169266858036036,4.450456921284074,1.656920200211958,-0.6069564706981051,4.357893242729384,-3.0923651982932396,-3.8695113504594825,2.6328321123112364,1.6465430073631315,4.3657467986206,-0.9513878024284598,-0.9948371275896143,4.027534755646449,0
184,25.39,1.6817762800866713,3.130227743625061,2.5828523544052406,-0.6775673915281116,-7.094517646771454,2.610841290429923,-1.3607068367701733,1.416489664709646,2.8210525816173306,-1.8140943368885776,1.7884588170308382,-9.965784284662087,-4.711012838096664,4.480283621319622,1.9038366984552022,-1.5447934820857046,-0.7072779034552579,-2.6824782447876947,4.005928226043676,0
185,39.95,1.8495137276764433,2.363467147724756,4.957751236441195,-2.6366992909651286,-4.336024776412598,2.287975019867366,-2.0611716561797473,2.9718141194960985,0.7435136041651266,-1.5583514655997623,3.8774948301495566,-3.3196705838086307,-4.799898574462063,3.590074794498156,1.8061122855612541,0.9982079620910455,-0.4255916002918859,-1.296492309551715,4.2643021584099134,0
186,17.97,2.3530203861836516,2.3678486200730156,4.0052446458239706,-2.209566513587615,-4.673170583534562,1.5980249854484572,-1.4488987801838227,2.3431407760154803,1.0746067810550861,-1.6160107615291928,2.710133284600603,-2.0103540209937276,-3.499392173812884,3.7964800893403705,1.5617966286219405,1.648616166330161,-1.372856514867922,4.168564620867772,4.598481049501225,1
187,1.45,2.207315598704519,1.4906593529589458,4.67080145220014,-1.7138609171095962,-3.8539200968291496,-0.2691140533843273,-1.1520040633243682,1.4575989857843359,0.8803502105275417,-1.0220780080277272,2.2489202635255623,-1.8130065051471365,-2.6349460214557685,3.2112316455773975,1.5974934110841956,1.8838972712558413,-0.08386501115144218,4.521404470882636,4.105896123782803,1
188,2.76,1.5335179162200363,3.2724673392549675,3.294086655511499,-1.9126986003197268,-4.967221539696374,-3.3151271031030016,-3.1870437376625205,4.416395688572682,1.0333932879266803,-1.7432741718926297,4.868584692419818,-2.8716253035857187,-9.965784284662087,4.867621707049746,2.5511871172161453,7.654133555888026,-0.8989130847241276,-3.960637128291672,4.055264455365053,1
189,1.18,2.0690211100480327,2.4391493467129504,2.091541796856563,0.5897883834878891,-4.959311827427985,-1.2184969367411125,-3.1789534808774063,-0.9409344126834888,1.9790338472972961,-2.3177000745943306,-2.3777628354391265,-5.14404918826523,-3.432025951105457,4.106044664455968,1.1270206874112108,3.7281301725103044,-3.202031502956869,-3.4447430331210507,6.08214486872668,1
190,7.98,2.2584135934610896,2.352056966079241,5.4991000517208395,-2.6847075240701144,-4.10024576030387,-1.1489815774567649,-2.9269667818276033,3.3019630522800765,2.2979468238618974,-1.2463556140760692,3.597122928008417,-3.2500253717211924,-0.32482021398881944,3.780260906283294,1.6624488650841904,4.90686110177295,-1.1924355727208196,-2.6711525822280517,4.008807364613558,1
191,16.85,2.5341203651076643,2.6665760613600527,4.918294515929259,-2.7471974105812573,-4.346986102882702,-0.9797934677358331,-1.0429959091304335,3.185238106360999,1.3680910575598917,-0.9766526322125756,2.0970988004768927,-3.206425836920135,-3.7567199445799377,3.1186440504535478,1.8091605050832873,4.602234821701697,0.08410243082177256,-0.5946504142442196,3.8842984462564023,1
192,21.62,2.1515480991552196,1.866657177338816,4.583904790642721,-2.2330495308069467,-6.043678765497975,-0.22811078742024785,-2.1934085134855814,3.8982234098798894,1.4285080138126371,-1.0273475973063293,2.95365967661448,-4.493000577544863,-4.235543927316536,2.2897072716585436,1.8609321570730457,4.095250082224542,-0.5431373248525736,-1.6982575886298343,3.550675718484957,1
193,25.0,3.1021069820161578,2.6460768840511233,4.2017301418792545,-2.673607397254724,-6.464257523465853,0.18309089624114122,-4.271232965106306,2.640609109915814,1.956862667767939,-3.302413685063159,2.4977600393649744,-4.6808222293774895,-6.041618758336973,3.561606822552439,1.248938088793721,5.162515101275676,-3.7185728172926638,-1.7051296354243335,4.302655857633625,0
194,0.92,1.7633524558016953,2.1088158538670703,4.1540102571253446,-1.97953720703572,-4.076381570580569,-0.7775088143239437,-2.059679419994856,1.9306568778005122,1.857853862466821,-1.6634461243595908,4.8877453918794975,-5.583675324620625,-6.569639179496006,4.1419258981040805,2.2232002890268276,6.684424107950082,0.8814125638430984,-2.804676127430036,3.821264181537936,1
195,18.53,2.332499589103317,2.4812622143815743,3.9627465409392144,-3.4137621787437844,-3.40555105219534,-0.4653246784939494,-1.5620058445382243,2.0158806502593083,1.1527354010957005,-0.4747049289605043,4.2842479226697625,-2.5616372998901937,-8.080663017140179,3.1605105434414464,2.8563891399392087,5.251586897424011,-2.580904771516462,-1.6925569212580454,4.835060561432049,1
196,31.18,2.6029805617323123,2.6495520557455245,4.631429888962593,-1.705134758282292,-4.113996488328669,0.44538121786350504,-3.722238089597269,1.3525570391118695,1.2673516510888965,-0.9968859134675523,3.923772211475666,-1.2394028178426209,-5.886323728809074,2.3308983926374585,1.6073721660695561,4.07163725815774,-0.34782137391926926,-3.940240758836863,4.87572538642097,0
197,24.31,1.7874012597513862,2.220912508592479,4.722160858737974,-1.631391905747367,-3.289919057862978,-0.31839041479141544,-2.431001997574477,2.477846256854764,2.2127139667156577,0.044474723755736904,2.9753285329502983,-4.095899902455561,-3.3440778074189517,3.208827687642324,3.2193314580908092,3.7562445432925764,-0.6524692757649386,-0.8417271848200705,2.285661809925855,0
198,16.0,2.7381352220309627,2.7997073882674393,4.74534838029634,-3.827066800117299,-4.1996570644337226,0.9389799937163342,-0.6040350110347497,5.6228967399176675,1.898863102631734,-0.5848925216655736,4.217590429874507,-3.1819473198053205,-4.63294022601766,2.577962430820752,2.1805139036971855,4.7656916782409064,-0.30580764210671696,2.096808800301245,4.136751810441182,1
199,19.97,1.8890772192400116,2.8908562771184245,4.017491750265603,-2.3635902867526135,-4.34169389574124,1.7260056416337128,-0.7486370357038634,5.007089355881783,1.869286408558952,0.002069375340165791,4.192886892148235,-2.447519676984814,-2.0274402805370433,1.9080903926477009,2.4255996641295887,6.167580443342997,0.33370668243370427,-2.606810326157779,4.92905400132936,1
200,45.99,2.356466736993517,1.6801111597580536,5.144884456321815,-2.1596703198555587,-3.7320071511378834,2.794218595987427,-1.5055317887297006,3.44013266286637,1.5041164066574897,-1.2978771116072616,2.5315712778083,-3.2368422124606004,-2.5640347811513737,3.49002030051284,1.6681296779212011,4.147756526238918,-1.044518782910602,-1.5351191119882661,4.528180962211744,0
201,19.58,1.364709907613232,3.237021056616287,2.245228037801534,-3.802596181040761,-7.958800809222174,0.4627897945436079,-1.9384393504776254,0.46018989353107304,0.15531820542359748,-2.46116246990969,0.5317999022352806,-2.4255429978907093,-3.574608213137736,2.6410000597139667,1.1584800344449286,4.791650659840139,-1.3116081641938906,-0.6883436389550411,3.8267791616885285,1
202,15.7,2.0613211442436685,2.684043506453024,2.6692727691799667,-3.073220733691727,-5.708577706809809,-1.5746872459766919,-1.8387851078616069,1.376916366127355,0.857052627710048,-1.878363303232192,0.9983310384803894,-0.6439729673510118,-4.459773943024106,2.86876415014147,1.3457684651333197,0.9657365727468984,-0.37994024387214437,4.995109577898607,4.479042664158025,1
203,8.21,1.4599670491983054,3.2554064836324583,4.09063609182564,-1.250551336740675,-7.164236767877473,1.6626920704148762,-4.728649051648901,1.9023782622040182,1.6802847866604598,-2.889517162367574,3.0224143100757623,-1.8591897195945624,-4.384876237148242,4.06167863860158,1.2471725725150191,4.397696831101083,-0.4667833421036946,0.5500728697463321,3.7489338395343705,1
204,10.18,2.270928665932184,2.738564442244218,5.074949079754888,-0.7136250070765763,-4.222802252110384,-0.5003089033500222,-9.965784284662087,-2.906826174358207,1.4406773003944413,-1.632631859996829,3.7250676023684104,-2.5000043047062843,-6.053079625782104,3.7686520877267644,1.8519502158837042,0.6123691770508303,-2.5192765938650075,4.698719878994427,4.91547618913763,1
205,63.47,2.3628363160609562,2.5496885335598733,5.02875697737449,-4.184668741716694,-5.981156065447273,-0.8531212769418592,-1.9640461631481918,3.5190859266793626,2.271252516631203,-2.3997387822842646,3.207879964832111,-9.965784284662087,-2.608778978170735,3.595864873553528,1.7914646357576807,5.305879801993143,-0.9901080405333638,-0.8890205711172784,4.4547040860031,0
206,42.35,1.3086973287714931,2.783690718547088,3.762981259810386,-4.009108763259371,-4.95088772246469,-0.8506643281887889,-9.965784284662087,5.1404179748069625,0.535968650588503,-4.069397980119374,5.40290649772552,-4.3502087351165395,-4.408029684682554,2.198260252967889,1.7091776338589062,6.730603063151794,-3.384178451261003,-3.3664980936787767,2.4367137821055147,0
207,48.42,1.936625520859582,1.899328852504065,4.650501381617134,-4.127855339631958,-6.161814106581844,1.7783488344654532,-4.206877818960582,4.0697301884667,1.8513112318526566,-2.6207343217236967,3.8731173339662504,-4.2107135341884545,-3.860578930615289,4.524900431500253,1.6077834938446203,5.6173507878288556,-2.6629313827912564,-2.4240755387288497,3.1493337540619875,0
208,17.61,3.3108217920323955,0.9868413870747337,4.578045972407161,-2.609836748141042,-5.048381448756297,-3.2073836428833893,-2.6898002055520713,3.6013899223443047,2.184682946134991,-1.6753522407282335,4.302369157078447,-2.954851808525093,-5.846523219099942,2.5029877687105637,2.1069864118499892,5.322476109777441,-0.9826103971864699,-0.9768288992429824,4.482171275349724,1
209,20.04,1.8714452537934905,4.505492026671488,1.870562328832814,-3.35218467234254,-4.707521094024977,0.19778923483072391,-1.6065603216112323,2.824773060360928,1.0368099396449826,-3.632676260556811,3.6772873980705416,-3.3371795148477434,-5.204671763802974,2.661811839118205,1.2058603823157699,4.702069510241452,-2.3637717014445134,-3.5987993558604314,3.0528901583872257,1
210,85.97,2.139594668039714,1.0969101449102026,4.641081893739016,-0.6541747059690797,-4.988624171380302,-1.3479800673581723,-1.9941907562240613,1.5843048083831959,1.819354491783079,-1.2118978759040433,3.577196736966474,-4.554514055457167,-3.1326607684857,3.059735174538059,3.0656082856075706,7.5743776998567,-0.6989684878206469,-2.360516688849537,3.729749733148835,0
211,19.65,2.318046417476067,2.0001767413026506,3.727768191897952,-2.679777311932559,-3.9165401891397202,1.1824282954620189,-1.6357466109666705,2.8748607720078696,1.4196010022486163,-3.2447545047667257,4.201865305342412,-3.117000372343705,-2.894916488379641,5.212873749205218,1.6262733304174546,3.9888794650624497,-1.4668888199791352,-3.0039910421041447,4.948992932751425,1
